"measurementLabel" "measurementCode" "subjectID" "activityLabel" "activityCode" "meanMeasurementBySubjectByActivity"
"tBodyGyro-mean()-X" 121 7 "LAYING" 6 -0.00283
"tBodyGyro-mean()-X" 121 8 "WALKING" 1 0.0235
"tBodyGyro-mean()-X" 121 8 "WALKING_UPSTAIRS" 2 0.193
"tBodyGyro-mean()-X" 121 8 "WALKING_DOWNSTAIRS" 3 -0.121
"tBodyGyro-mean()-X" 121 8 "SITTING" 4 -0.0547
"tBodyGyro-mean()-X" 121 8 "STANDING" 5 -0.022
"tBodyGyro-mean()-X" 121 8 "LAYING" 6 0.00535
"tBodyGyro-mean()-X" 121 9 "WALKING" 1 -0.0808
"tBodyGyro-mean()-X" 121 9 "WALKING_UPSTAIRS" 2 -0.164
"tBodyGyro-mean()-X" 121 9 "WALKING_DOWNSTAIRS" 3 -0.0916
"tBodyGyro-mean()-X" 121 9 "SITTING" 4 -0.0423
"tBodyGyro-mean()-X" 121 9 "STANDING" 5 -0.0292
"tBodyGyro-mean()-X" 121 9 "LAYING" 6 -0.0136
"tBodyGyro-mean()-X" 121 10 "WALKING" 1 0.0107
"tBodyGyro-mean()-X" 121 10 "WALKING_UPSTAIRS" 2 0.0733
"tBodyGyro-mean()-X" 121 10 "WALKING_DOWNSTAIRS" 3 -0.125
"tBodyGyro-mean()-X" 121 10 "SITTING" 4 -0.0432
"tBodyGyro-mean()-X" 121 10 "STANDING" 5 -0.0282
"tBodyGyro-mean()-X" 121 10 "LAYING" 6 -0.0196
"tBodyGyro-mean()-X" 121 11 "WALKING" 1 -0.0427
"tBodyGyro-mean()-X" 121 11 "WALKING_UPSTAIRS" 2 -0.0821
"tBodyGyro-mean()-X" 121 11 "WALKING_DOWNSTAIRS" 3 -0.125
"tBodyGyro-mean()-X" 121 11 "SITTING" 4 -0.04
"tBodyGyro-mean()-X" 121 11 "STANDING" 5 -0.0293
"tBodyGyro-mean()-X" 121 11 "LAYING" 6 -0.0192
"tBodyGyro-mean()-X" 121 12 "WALKING" 1 -0.105
"tBodyGyro-mean()-X" 121 12 "WALKING_UPSTAIRS" 2 -0.0931
"tBodyGyro-mean()-X" 121 12 "WALKING_DOWNSTAIRS" 3 -0.113
"tBodyGyro-mean()-X" 121 12 "SITTING" 4 -0.0424
"tBodyGyro-mean()-X" 121 12 "STANDING" 5 -0.03
"tBodyGyro-mean()-X" 121 12 "LAYING" 6 -0.0147
"tBodyGyro-mean()-X" 121 13 "WALKING" 1 -0.0174
"tBodyGyro-mean()-X" 121 13 "WALKING_UPSTAIRS" 2 -0.138
"tBodyGyro-mean()-X" 121 13 "WALKING_DOWNSTAIRS" 3 -0.123
"tBodyGyro-mean()-X" 121 13 "SITTING" 4 -0.0355
"tBodyGyro-mean()-X" 121 13 "STANDING" 5 -0.0295
"tBodyGyro-mean()-X" 121 13 "LAYING" 6 -0.00974
"tBodyGyro-mean()-X" 121 14 "WALKING" 1 -0.00348
"tBodyGyro-mean()-X" 121 14 "WALKING_UPSTAIRS" 2 0.0814
"tBodyGyro-mean()-X" 121 14 "WALKING_DOWNSTAIRS" 3 -0.0147
"tBodyGyro-mean()-X" 121 14 "SITTING" 4 -0.044
"tBodyGyro-mean()-X" 121 14 "STANDING" 5 -0.0221
"tBodyGyro-mean()-X" 121 14 "LAYING" 6 0.00505
"tBodyGyro-mean()-X" 121 15 "WALKING" 1 -0.0555
"tBodyGyro-mean()-X" 121 15 "WALKING_UPSTAIRS" 2 0.0903
"tBodyGyro-mean()-X" 121 15 "WALKING_DOWNSTAIRS" 3 -0.137
"tBodyGyro-mean()-X" 121 15 "SITTING" 4 -0.0377
"tBodyGyro-mean()-X" 121 15 "STANDING" 5 -0.0262
"tBodyGyro-mean()-X" 121 15 "LAYING" 6 -0.0168
"tBodyGyro-mean()-X" 121 16 "WALKING" 1 -0.0152
"tBodyGyro-mean()-X" 121 16 "WALKING_UPSTAIRS" 2 0.0718
"tBodyGyro-mean()-X" 121 16 "WALKING_DOWNSTAIRS" 3 -0.0225
"tBodyGyro-mean()-X" 121 16 "SITTING" 4 -0.0412
"tBodyGyro-mean()-X" 121 16 "STANDING" 5 -0.0299
"tBodyGyro-mean()-X" 121 16 "LAYING" 6 -0.0162
"tBodyGyro-mean()-X" 121 17 "WALKING" 1 -0.00922
"tBodyGyro-mean()-X" 121 17 "WALKING_UPSTAIRS" 2 -0.0304
"tBodyGyro-mean()-X" 121 17 "WALKING_DOWNSTAIRS" 3 0.0678
"tBodyGyro-mean()-X" 121 17 "SITTING" 4 -0.0425
"tBodyGyro-mean()-X" 121 17 "STANDING" 5 -0.027
"tBodyGyro-mean()-X" 121 17 "LAYING" 6 -0.0235
"tBodyGyro-mean()-X" 121 18 "WALKING" 1 -0.0399
"tBodyGyro-mean()-X" 121 18 "WALKING_UPSTAIRS" 2 -0.0471
"tBodyGyro-mean()-X" 121 18 "WALKING_DOWNSTAIRS" 3 -0.0577
"tBodyGyro-mean()-X" 121 18 "SITTING" 4 -0.0333
"tBodyGyro-mean()-X" 121 18 "STANDING" 5 -0.0266
"tBodyGyro-mean()-X" 121 18 "LAYING" 6 -0.0252
"tBodyGyro-mean()-X" 121 19 "WALKING" 1 -0.0275
"tBodyGyro-mean()-X" 121 19 "WALKING_UPSTAIRS" 2 0.0389
"tBodyGyro-mean()-X" 121 19 "WALKING_DOWNSTAIRS" 3 -0.206
"tBodyGyro-mean()-X" 121 19 "SITTING" 4 -0.0214
"tBodyGyro-mean()-X" 121 19 "STANDING" 5 -0.0251
"tBodyGyro-mean()-X" 121 19 "LAYING" 6 -0.0312
"tBodyGyro-mean()-X" 121 20 "WALKING" 1 -0.0234
"tBodyGyro-mean()-X" 121 20 "WALKING_UPSTAIRS" 2 0.0659
"tBodyGyro-mean()-X" 121 20 "WALKING_DOWNSTAIRS" 3 -0.111
"tBodyGyro-mean()-X" 121 20 "SITTING" 4 -0.0364
"tBodyGyro-mean()-X" 121 20 "STANDING" 5 -0.0241
"tBodyGyro-mean()-X" 121 20 "LAYING" 6 -0.0232
"tBodyGyro-mean()-X" 121 21 "WALKING" 1 -0.0459
"tBodyGyro-mean()-X" 121 21 "WALKING_UPSTAIRS" 2 0.0626
"tBodyGyro-mean()-X" 121 21 "WALKING_DOWNSTAIRS" 3 -0.126
"tBodyGyro-mean()-X" 121 21 "SITTING" 4 -0.0199
"tBodyGyro-mean()-X" 121 21 "STANDING" 5 -0.0192
"tBodyGyro-mean()-X" 121 21 "LAYING" 6 -0.0305
"tBodyGyro-mean()-X" 121 22 "WALKING" 1 0.000777
"tBodyGyro-mean()-X" 121 22 "WALKING_UPSTAIRS" 2 0.135
"tBodyGyro-mean()-X" 121 22 "WALKING_DOWNSTAIRS" 3 -0.078
"tBodyGyro-mean()-X" 121 22 "SITTING" 4 -0.036
"tBodyGyro-mean()-X" 121 22 "STANDING" 5 -0.0275
"tBodyGyro-mean()-X" 121 22 "LAYING" 6 -0.0208
"tBodyGyro-mean()-X" 121 23 "WALKING" 1 -0.0631
"tBodyGyro-mean()-X" 121 23 "WALKING_UPSTAIRS" 2 0.0958
"tBodyGyro-mean()-X" 121 23 "WALKING_DOWNSTAIRS" 3 -0.0578
"tBodyGyro-mean()-X" 121 23 "SITTING" 4 -0.0473
"tBodyGyro-mean()-X" 121 23 "STANDING" 5 -0.0327
"tBodyGyro-mean()-X" 121 23 "LAYING" 6 -0.0113
"tBodyGyro-mean()-X" 121 24 "WALKING" 1 -0.0545
"tBodyGyro-mean()-X" 121 24 "WALKING_UPSTAIRS" 2 0.0883
"tBodyGyro-mean()-X" 121 24 "WALKING_DOWNSTAIRS" 3 -0.0867
"tBodyGyro-mean()-X" 121 24 "SITTING" 4 -0.0356
"tBodyGyro-mean()-X" 121 24 "STANDING" 5 -0.0279
"tBodyGyro-mean()-X" 121 24 "LAYING" 6 -0.0144
"tBodyGyro-mean()-X" 121 25 "WALKING" 1 -0.0156
"tBodyGyro-mean()-X" 121 25 "WALKING_UPSTAIRS" 2 0.0556
"tBodyGyro-mean()-X" 121 25 "WALKING_DOWNSTAIRS" 3 0.00299
"tBodyGyro-mean()-X" 121 25 "SITTING" 4 -0.0352
"tBodyGyro-mean()-X" 121 25 "STANDING" 5 -0.0248
"tBodyGyro-mean()-X" 121 25 "LAYING" 6 0.00373
"tBodyGyro-mean()-X" 121 26 "WALKING" 1 -0.00334
"tBodyGyro-mean()-X" 121 26 "WALKING_UPSTAIRS" 2 -0.0248
"tBodyGyro-mean()-X" 121 26 "WALKING_DOWNSTAIRS" 3 -0.0108
"tBodyGyro-mean()-X" 121 26 "SITTING" 4 -0.037
"tBodyGyro-mean()-X" 121 26 "STANDING" 5 -0.0245
"tBodyGyro-mean()-X" 121 26 "LAYING" 6 -0.0171
"tBodyGyro-mean()-X" 121 27 "WALKING" 1 -0.0856
"tBodyGyro-mean()-X" 121 27 "WALKING_UPSTAIRS" 2 -0.094
"tBodyGyro-mean()-X" 121 27 "WALKING_DOWNSTAIRS" 3 -0.16
"tBodyGyro-mean()-X" 121 27 "SITTING" 4 -0.0372
"tBodyGyro-mean()-X" 121 27 "STANDING" 5 -0.0267
"tBodyGyro-mean()-X" 121 27 "LAYING" 6 -0.0195
"tBodyGyro-mean()-X" 121 28 "WALKING" 1 -0.106
"tBodyGyro-mean()-X" 121 28 "WALKING_UPSTAIRS" 2 -0.129
"tBodyGyro-mean()-X" 121 28 "WALKING_DOWNSTAIRS" 3 -0.141
"tBodyGyro-mean()-X" 121 28 "SITTING" 4 -0.0339
"tBodyGyro-mean()-X" 121 28 "STANDING" 5 -0.0253
"tBodyGyro-mean()-X" 121 28 "LAYING" 6 -0.0174
"tBodyGyro-mean()-X" 121 29 "WALKING" 1 -0.00796
"tBodyGyro-mean()-X" 121 29 "WALKING_UPSTAIRS" 2 0.0932
"tBodyGyro-mean()-X" 121 29 "WALKING_DOWNSTAIRS" 3 -0.0374
"tBodyGyro-mean()-X" 121 29 "SITTING" 4 -0.0379
"tBodyGyro-mean()-X" 121 29 "STANDING" 5 -0.0276
"tBodyGyro-mean()-X" 121 29 "LAYING" 6 -0.0258
"tBodyGyro-mean()-X" 121 30 "WALKING" 1 -0.046
"tBodyGyro-mean()-X" 121 30 "WALKING_UPSTAIRS" 2 -0.00356
"tBodyGyro-mean()-X" 121 30 "WALKING_DOWNSTAIRS" 3 -0.0746
"tBodyGyro-mean()-X" 121 30 "SITTING" 4 -0.0358
"tBodyGyro-mean()-X" 121 30 "STANDING" 5 -0.0276
"tBodyGyro-mean()-X" 121 30 "LAYING" 6 -0.0268
"tBodyGyro-mean()-Y" 122 1 "WALKING" 1 -0.0695
"tBodyGyro-mean()-Y" 122 1 "WALKING_UPSTAIRS" 2 -0.166
"tBodyGyro-mean()-Y" 122 1 "WALKING_DOWNSTAIRS" 3 -0.0909
"tBodyGyro-mean()-Y" 122 1 "SITTING" 4 -0.0919
"tBodyGyro-mean()-Y" 122 1 "STANDING" 5 -0.0594
"tBodyGyro-mean()-Y" 122 1 "LAYING" 6 -0.0645
"tBodyGyro-mean()-Y" 122 2 "WALKING" 1 -0.0482
"tBodyGyro-mean()-Y" 122 2 "WALKING_UPSTAIRS" 2 -0.0321
"tBodyGyro-mean()-Y" 122 2 "WALKING_DOWNSTAIRS" 3 -0.00482
"tBodyGyro-mean()-Y" 122 2 "SITTING" 4 -0.0599
"tBodyGyro-mean()-Y" 122 2 "STANDING" 5 -0.082
"tBodyGyro-mean()-Y" 122 2 "LAYING" 6 -0.112
"tBodyGyro-mean()-Y" 122 3 "WALKING" 1 -0.0779
"tBodyGyro-mean()-Y" 122 3 "WALKING_UPSTAIRS" 2 -0.139
"tBodyGyro-mean()-Y" 122 3 "WALKING_DOWNSTAIRS" 3 -0.0139
"tBodyGyro-mean()-Y" 122 3 "SITTING" 4 -0.0752
"tBodyGyro-mean()-Y" 122 3 "STANDING" 5 -0.0585
"tBodyGyro-mean()-Y" 122 3 "LAYING" 6 -0.0719
"tBodyGyro-mean()-Y" 122 4 "WALKING" 1 -0.0727
"tBodyGyro-mean()-Y" 122 4 "WALKING_UPSTAIRS" 2 -0.0859
"tBodyGyro-mean()-Y" 122 4 "WALKING_DOWNSTAIRS" 3 -0.0704
"tBodyGyro-mean()-Y" 122 4 "SITTING" 4 -0.0894
"tBodyGyro-mean()-Y" 122 4 "STANDING" 5 -0.0618
"tBodyGyro-mean()-Y" 122 4 "LAYING" 6 -0.093
"tBodyGyro-mean()-Y" 122 5 "WALKING" 1 -0.069
"tBodyGyro-mean()-Y" 122 5 "WALKING_UPSTAIRS" 2 -0.117
"tBodyGyro-mean()-Y" 122 5 "WALKING_DOWNSTAIRS" 3 -0.0708
"tBodyGyro-mean()-Y" 122 5 "SITTING" 4 -0.0835
"tBodyGyro-mean()-Y" 122 5 "STANDING" 5 -0.051
"tBodyGyro-mean()-Y" 122 5 "LAYING" 6 -0.0799
"tBodyGyro-mean()-Y" 122 6 "WALKING" 1 -0.0744
"tBodyGyro-mean()-Y" 122 6 "WALKING_UPSTAIRS" 2 -0.0519
"tBodyGyro-mean()-Y" 122 6 "WALKING_DOWNSTAIRS" 3 -0.0342
"tBodyGyro-mean()-Y" 122 6 "SITTING" 4 -0.0899
"tBodyGyro-mean()-Y" 122 6 "STANDING" 5 -0.059
"tBodyGyro-mean()-Y" 122 6 "LAYING" 6 -0.107
"tBodyGyro-mean()-Y" 122 7 "WALKING" 1 -0.0837
"tBodyGyro-mean()-Y" 122 7 "WALKING_UPSTAIRS" 2 -0.00247
"tBodyGyro-mean()-Y" 122 7 "WALKING_DOWNSTAIRS" 3 -0.0497
"tBodyGyro-mean()-Y" 122 7 "SITTING" 4 -0.0336
"tBodyGyro-mean()-Y" 122 7 "STANDING" 5 -0.0774
"tBodyGyro-mean()-Y" 122 7 "LAYING" 6 -0.134
"tBodyGyro-mean()-Y" 122 8 "WALKING" 1 -0.0958
"tBodyGyro-mean()-Y" 122 8 "WALKING_UPSTAIRS" 2 -0.204
"tBodyGyro-mean()-Y" 122 8 "WALKING_DOWNSTAIRS" 3 -0.0501
"tBodyGyro-mean()-Y" 122 8 "SITTING" 4 -0.0955
"tBodyGyro-mean()-Y" 122 8 "STANDING" 5 -0.028
"tBodyGyro-mean()-Y" 122 8 "LAYING" 6 -0.0891
"tBodyGyro-mean()-Y" 122 9 "WALKING" 1 -0.0626
"tBodyGyro-mean()-Y" 122 9 "WALKING_UPSTAIRS" 2 -0.0413
"tBodyGyro-mean()-Y" 122 9 "WALKING_DOWNSTAIRS" 3 -0.0713
"tBodyGyro-mean()-Y" 122 9 "SITTING" 4 -0.0414
"tBodyGyro-mean()-Y" 122 9 "STANDING" 5 -0.0608
"tBodyGyro-mean()-Y" 122 9 "LAYING" 6 -0.159
"tBodyGyro-mean()-Y" 122 10 "WALKING" 1 -0.082
"tBodyGyro-mean()-Y" 122 10 "WALKING_UPSTAIRS" 2 -0.0955
"tBodyGyro-mean()-Y" 122 10 "WALKING_DOWNSTAIRS" 3 -0.107
"tBodyGyro-mean()-Y" 122 10 "SITTING" 4 -0.068
"tBodyGyro-mean()-Y" 122 10 "STANDING" 5 -0.0877
"tBodyGyro-mean()-Y" 122 10 "LAYING" 6 -0.077
"tBodyGyro-mean()-Y" 122 11 "WALKING" 1 -0.0705
"tBodyGyro-mean()-Y" 122 11 "WALKING_UPSTAIRS" 2 -0.0567
"tBodyGyro-mean()-Y" 122 11 "WALKING_DOWNSTAIRS" 3 -0.0263
"tBodyGyro-mean()-Y" 122 11 "SITTING" 4 -0.0755
"tBodyGyro-mean()-Y" 122 11 "STANDING" 5 -0.0765
"tBodyGyro-mean()-Y" 122 11 "LAYING" 6 -0.0416
"tBodyGyro-mean()-Y" 122 12 "WALKING" 1 -0.0344
"tBodyGyro-mean()-Y" 122 12 "WALKING_UPSTAIRS" 2 -0.0411
"tBodyGyro-mean()-Y" 122 12 "WALKING_DOWNSTAIRS" 3 -0.0427
"tBodyGyro-mean()-Y" 122 12 "SITTING" 4 -0.0752
"tBodyGyro-mean()-Y" 122 12 "STANDING" 5 -0.07
"tBodyGyro-mean()-Y" 122 12 "LAYING" 6 -0.0836
"tBodyGyro-mean()-Y" 122 13 "WALKING" 1 -0.0798
"tBodyGyro-mean()-Y" 122 13 "WALKING_UPSTAIRS" 2 0.00382
"tBodyGyro-mean()-Y" 122 13 "WALKING_DOWNSTAIRS" 3 -0.0237
"tBodyGyro-mean()-Y" 122 13 "SITTING" 4 -0.0903
"tBodyGyro-mean()-Y" 122 13 "STANDING" 5 -0.0753
"tBodyGyro-mean()-Y" 122 13 "LAYING" 6 -0.0966
"tBodyGyro-mean()-Y" 122 14 "WALKING" 1 -0.083
"tBodyGyro-mean()-Y" 122 14 "WALKING_UPSTAIRS" 2 -0.123
"tBodyGyro-mean()-Y" 122 14 "WALKING_DOWNSTAIRS" 3 -0.0945
"tBodyGyro-mean()-Y" 122 14 "SITTING" 4 -0.0713
"tBodyGyro-mean()-Y" 122 14 "STANDING" 5 -0.0558
"tBodyGyro-mean()-Y" 122 14 "LAYING" 6 -0.153
"tBodyGyro-mean()-Y" 122 15 "WALKING" 1 -0.0612
"tBodyGyro-mean()-Y" 122 15 "WALKING_UPSTAIRS" 2 -0.155
"tBodyGyro-mean()-Y" 122 15 "WALKING_DOWNSTAIRS" 3 -0.0347
"tBodyGyro-mean()-Y" 122 15 "SITTING" 4 -0.0803
"tBodyGyro-mean()-Y" 122 15 "STANDING" 5 -0.066
"tBodyGyro-mean()-Y" 122 15 "LAYING" 6 -0.062
"tBodyGyro-mean()-Y" 122 16 "WALKING" 1 -0.0696
"tBodyGyro-mean()-Y" 122 16 "WALKING_UPSTAIRS" 2 -0.0486
"tBodyGyro-mean()-Y" 122 16 "WALKING_DOWNSTAIRS" 3 -0.0683
"tBodyGyro-mean()-Y" 122 16 "SITTING" 4 -0.0575
"tBodyGyro-mean()-Y" 122 16 "STANDING" 5 -0.0687
"tBodyGyro-mean()-Y" 122 16 "LAYING" 6 -0.114
"tBodyGyro-mean()-Y" 122 17 "WALKING" 1 -0.084
"tBodyGyro-mean()-Y" 122 17 "WALKING_UPSTAIRS" 2 -0.0548
"tBodyGyro-mean()-Y" 122 17 "WALKING_DOWNSTAIRS" 3 -0.124
"tBodyGyro-mean()-Y" 122 17 "SITTING" 4 -0.0669
"tBodyGyro-mean()-Y" 122 17 "STANDING" 5 -0.0771
"tBodyGyro-mean()-Y" 122 17 "LAYING" 6 -0.0945
"tBodyGyro-mean()-Y" 122 18 "WALKING" 1 -0.0614
"tBodyGyro-mean()-Y" 122 18 "WALKING_UPSTAIRS" 2 -0.0526
"tBodyGyro-mean()-Y" 122 18 "WALKING_DOWNSTAIRS" 3 -0.0636
"tBodyGyro-mean()-Y" 122 18 "SITTING" 4 -0.0686
"tBodyGyro-mean()-Y" 122 18 "STANDING" 5 -0.0732
"tBodyGyro-mean()-Y" 122 18 "LAYING" 6 -0.0838
"tBodyGyro-mean()-Y" 122 19 "WALKING" 1 -0.0752
"tBodyGyro-mean()-Y" 122 19 "WALKING_UPSTAIRS" 2 -0.135
"tBodyGyro-mean()-Y" 122 19 "WALKING_DOWNSTAIRS" 3 0.0275
"tBodyGyro-mean()-Y" 122 19 "SITTING" 4 -0.052
"tBodyGyro-mean()-Y" 122 19 "STANDING" 5 -0.0631
"tBodyGyro-mean()-Y" 122 19 "LAYING" 6 -0.0953
"tBodyGyro-mean()-Y" 122 20 "WALKING" 1 -0.0741
"tBodyGyro-mean()-Y" 122 20 "WALKING_UPSTAIRS" 2 -0.175
"tBodyGyro-mean()-Y" 122 20 "WALKING_DOWNSTAIRS" 3 0.0139
"tBodyGyro-mean()-Y" 122 20 "SITTING" 4 -0.0651
"tBodyGyro-mean()-Y" 122 20 "STANDING" 5 -0.0698
"tBodyGyro-mean()-Y" 122 20 "LAYING" 6 -0.0955
"tBodyGyro-mean()-Y" 122 21 "WALKING" 1 -0.059
"tBodyGyro-mean()-Y" 122 21 "WALKING_UPSTAIRS" 2 -0.156
"tBodyGyro-mean()-Y" 122 21 "WALKING_DOWNSTAIRS" 3 0.0162
"tBodyGyro-mean()-Y" 122 21 "SITTING" 4 -0.0653
"tBodyGyro-mean()-Y" 122 21 "STANDING" 5 -0.0738
"tBodyGyro-mean()-Y" 122 21 "LAYING" 6 -0.114
"tBodyGyro-mean()-Y" 122 22 "WALKING" 1 -0.0961
"tBodyGyro-mean()-Y" 122 22 "WALKING_UPSTAIRS" 2 -0.181
"tBodyGyro-mean()-Y" 122 22 "WALKING_DOWNSTAIRS" 3 -0.0697
"tBodyGyro-mean()-Y" 122 22 "SITTING" 4 -0.0794
"tBodyGyro-mean()-Y" 122 22 "STANDING" 5 -0.069
"tBodyGyro-mean()-Y" 122 22 "LAYING" 6 -0.0926
"tBodyGyro-mean()-Y" 122 23 "WALKING" 1 -0.064
"tBodyGyro-mean()-Y" 122 23 "WALKING_UPSTAIRS" 2 -0.112
"tBodyGyro-mean()-Y" 122 23 "WALKING_DOWNSTAIRS" 3 -0.0853
"tBodyGyro-mean()-Y" 122 23 "SITTING" 4 -0.0684
"tBodyGyro-mean()-Y" 122 23 "STANDING" 5 -0.0652
"tBodyGyro-mean()-Y" 122 23 "LAYING" 6 -0.105
"tBodyGyro-mean()-Y" 122 24 "WALKING" 1 -0.0658
"tBodyGyro-mean()-Y" 122 24 "WALKING_UPSTAIRS" 2 -0.106
"tBodyGyro-mean()-Y" 122 24 "WALKING_DOWNSTAIRS" 3 -0.0542
"tBodyGyro-mean()-Y" 122 24 "SITTING" 4 -0.075
"tBodyGyro-mean()-Y" 122 24 "STANDING" 5 -0.0693
"tBodyGyro-mean()-Y" 122 24 "LAYING" 6 -0.0956
"tBodyGyro-mean()-Y" 122 25 "WALKING" 1 -0.0821
"tBodyGyro-mean()-Y" 122 25 "WALKING_UPSTAIRS" 2 -0.109
"tBodyGyro-mean()-Y" 122 25 "WALKING_DOWNSTAIRS" 3 -0.101
"tBodyGyro-mean()-Y" 122 25 "SITTING" 4 -0.0748
"tBodyGyro-mean()-Y" 122 25 "STANDING" 5 -0.0699
"tBodyGyro-mean()-Y" 122 25 "LAYING" 6 -0.0716
"tBodyGyro-mean()-Y" 122 26 "WALKING" 1 -0.0842
"tBodyGyro-mean()-Y" 122 26 "WALKING_UPSTAIRS" 2 -0.0658
"tBodyGyro-mean()-Y" 122 26 "WALKING_DOWNSTAIRS" 3 -0.1
"tBodyGyro-mean()-Y" 122 26 "SITTING" 4 -0.0841
"tBodyGyro-mean()-Y" 122 26 "STANDING" 5 -0.0731
"tBodyGyro-mean()-Y" 122 26 "LAYING" 6 -0.0903
"tBodyGyro-mean()-Y" 122 27 "WALKING" 1 -0.0365
"tBodyGyro-mean()-Y" 122 27 "WALKING_UPSTAIRS" 2 0.00212
"tBodyGyro-mean()-Y" 122 27 "WALKING_DOWNSTAIRS" 3 -0.0163
"tBodyGyro-mean()-Y" 122 27 "SITTING" 4 -0.0797
"tBodyGyro-mean()-Y" 122 27 "STANDING" 5 -0.0675
"tBodyGyro-mean()-Y" 122 27 "LAYING" 6 -0.0958
"tBodyGyro-mean()-Y" 122 28 "WALKING" 1 -0.0173
"tBodyGyro-mean()-Y" 122 28 "WALKING_UPSTAIRS" 2 0.0212
"tBodyGyro-mean()-Y" 122 28 "WALKING_DOWNSTAIRS" 3 0.00711
"tBodyGyro-mean()-Y" 122 28 "SITTING" 4 -0.0674
"tBodyGyro-mean()-Y" 122 28 "STANDING" 5 -0.0739
"tBodyGyro-mean()-Y" 122 28 "LAYING" 6 -0.0974
"tBodyGyro-mean()-Y" 122 29 "WALKING" 1 -0.082
"tBodyGyro-mean()-Y" 122 29 "WALKING_UPSTAIRS" 2 -0.152
"tBodyGyro-mean()-Y" 122 29 "WALKING_DOWNSTAIRS" 3 -0.0851
"tBodyGyro-mean()-Y" 122 29 "SITTING" 4 -0.0756
"tBodyGyro-mean()-Y" 122 29 "STANDING" 5 -0.0721
"tBodyGyro-mean()-Y" 122 29 "LAYING" 6 -0.0762
"tBodyGyro-mean()-Y" 122 30 "WALKING" 1 -0.0649
"tBodyGyro-mean()-Y" 122 30 "WALKING_UPSTAIRS" 2 -0.078
"tBodyGyro-mean()-Y" 122 30 "WALKING_DOWNSTAIRS" 3 -0.0693
"tBodyGyro-mean()-Y" 122 30 "SITTING" 4 -0.0744
"tBodyGyro-mean()-Y" 122 30 "STANDING" 5 -0.067
"tBodyGyro-mean()-Y" 122 30 "LAYING" 6 -0.0761
"tBodyGyro-mean()-Z" 123 1 "WALKING" 1 0.0849
"tBodyGyro-mean()-Z" 123 1 "WALKING_UPSTAIRS" 2 0.0584
"tBodyGyro-mean()-Z" 123 1 "WALKING_DOWNSTAIRS" 3 0.0901
"tBodyGyro-mean()-Z" 123 1 "SITTING" 4 0.0629
"tBodyGyro-mean()-Z" 123 1 "STANDING" 5 0.0748
"tBodyGyro-mean()-Z" 123 1 "LAYING" 6 0.149
"tBodyGyro-mean()-Z" 123 2 "WALKING" 1 0.0828
"tBodyGyro-mean()-Z" 123 2 "WALKING_UPSTAIRS" 2 0.0688
"tBodyGyro-mean()-Z" 123 2 "WALKING_DOWNSTAIRS" 3 0.0972
"tBodyGyro-mean()-Z" 123 2 "SITTING" 4 0.0412
"tBodyGyro-mean()-Z" 123 2 "STANDING" 5 0.0878
"tBodyGyro-mean()-Z" 123 2 "LAYING" 6 0.145
"tBodyGyro-mean()-Z" 123 3 "WALKING" 1 0.0813
"tBodyGyro-mean()-Z" 123 3 "WALKING_UPSTAIRS" 2 0.0216
"tBodyGyro-mean()-Z" 123 3 "WALKING_DOWNSTAIRS" 3 0.124
"tBodyGyro-mean()-Z" 123 3 "SITTING" 4 0.094
"tBodyGyro-mean()-Z" 123 3 "STANDING" 5 0.0665
"tBodyGyro-mean()-Z" 123 3 "LAYING" 6 0.138
"tBodyGyro-mean()-Z" 123 4 "WALKING" 1 0.0806
"tBodyGyro-mean()-Z" 123 4 "WALKING_UPSTAIRS" 2 0.0844
"tBodyGyro-mean()-Z" 123 4 "WALKING_DOWNSTAIRS" 3 0.0593
"tBodyGyro-mean()-Z" 123 4 "SITTING" 4 0.101
"tBodyGyro-mean()-Z" 123 4 "STANDING" 5 0.0756
"tBodyGyro-mean()-Z" 123 4 "LAYING" 6 0.17
"tBodyGyro-mean()-Z" 123 5 "WALKING" 1 0.0815
"tBodyGyro-mean()-Z" 123 5 "WALKING_UPSTAIRS" 2 0.0424
"tBodyGyro-mean()-Z" 123 5 "WALKING_DOWNSTAIRS" 3 0.0807
"tBodyGyro-mean()-Z" 123 5 "SITTING" 4 0.0824
"tBodyGyro-mean()-Z" 123 5 "STANDING" 5 0.0691
"tBodyGyro-mean()-Z" 123 5 "LAYING" 6 0.16
"tBodyGyro-mean()-Z" 123 6 "WALKING" 1 0.0839
"tBodyGyro-mean()-Z" 123 6 "WALKING_UPSTAIRS" 2 0.0664
"tBodyGyro-mean()-Z" 123 6 "WALKING_DOWNSTAIRS" 3 0.087
"tBodyGyro-mean()-Z" 123 6 "SITTING" 4 0.0854
"tBodyGyro-mean()-Z" 123 6 "STANDING" 5 0.0767
"tBodyGyro-mean()-Z" 123 6 "LAYING" 6 0.179
"tBodyGyro-mean()-Z" 123 7 "WALKING" 1 0.0641
"tBodyGyro-mean()-Z" 123 7 "WALKING_UPSTAIRS" 2 0.139
"tBodyGyro-mean()-Z" 123 7 "WALKING_DOWNSTAIRS" 3 0.117
"tBodyGyro-mean()-Z" 123 7 "SITTING" 4 0.0259
"tBodyGyro-mean()-Z" 123 7 "STANDING" 5 0.0851
"tBodyGyro-mean()-Z" 123 7 "LAYING" 6 0.156
"tBodyGyro-mean()-Z" 123 8 "WALKING" 1 0.051
